bin_idx	mu_mean	mu_lower_hdi	mu_upper_hdi	mu_median	mu_residual_mean	mu_residual_lower_hdi	mu_residual_upper_hdi	mu_residual_median	p_mean	p_lower_hdi	p_upper_hdi	p_median	p_residual_mean	p_residual_lower_hdi	p_residual_upper_hdi	p_residual_median	baf_outlier_odds_mean	baf_outlier_odds_lower_hdi	baf_outlier_odds_upper_hdi	baf_outlier_odds_median	rdr_outlier_odds_mean	rdr_outlier_odds_lower_hdi	rdr_outlier_odds_upper_hdi	rdr_outlier_odds_median	baf_outlier_prob_mean	baf_outlier_prob_lower_hdi	baf_outlier_prob_upper_hdi	baf_outlier_prob_median	rdr_outlier_prob_mean	rdr_outlier_prob_lower_hdi	rdr_outlier_prob_upper_hdi	rdr_outlier_prob_median	data_rdr	data_baf	chrom	start	end
155	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.009888131117743976	-0.010830111409732224	-0.009156458535857337	-0.009782977262693171	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.015403707688897539	0.014442959839117253	0.016853826300141428	0.015159022308165737	-2.715761560423663	-2.800448503921773	-2.576851652103032	-2.742873042834924	-3.6398680597879842	-3.673868236983	-3.6112709432446883	-3.6371665294621236	0.001614206938414602	0.0009304319323205304	0.0024467504441063924	0.0015398226886157425	0.0005115951583981756	0.00036056618500824954	0.0007073349111681233	0.0004892397687081649	0.821346126584851	0.6195240260724572	chr18	57500000	58000000
156	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.030601269733405795	-0.03154325002539404	-0.029869597151519156	-0.03049611587835499	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.01492730066405945	0.013966552814279165	0.01637741927530334	0.014682615283327649	-1.3255347517410416	-1.3336310401269316	-1.3174815903971013	-1.325513188220067	-3.000343270583566	-3.0314919478259856	-2.962986654579727	-3.0034472399642755	0.006343626839632824	0.004033809063047441	0.008620394562487166	0.006360151866498345	0.0009656637778671206	0.0006854337306294939	0.0012858235134953423	0.000945698933671823	0.8006329879691891	0.6190476190476191	chr4	151000000	151500000
157	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.02521744630805045	-0.028398349794135358	-0.020112234909215543	-0.02617960026442545	0.7205156053755987	0.7183418102208515	0.7219515687249143	0.7208845212783144	-0.014324150040894462	-0.015760113390210106	-0.012150354886147352	-0.014693065943610195	-2.7716144001878145	-2.941773012561955	-2.644749629226343	-2.7499674794814797	-3.206953922268104	-3.3771045463126828	-3.083329351877418	-3.1836908954411585	0.0014619121603067996	0.0010871857942383397	0.0016986595403872986	0.0015309016533007805	0.0007798590424393713	0.0005666653587189886	0.0009400313707679631	0.0008063697201352669	1.1522105203917434	0.7061914553347042	chr9	127000000	127500000
158	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	0.011955504458099564	0.008774600972014657	0.017060715856934472	0.010993350501724564	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	-0.0006548183687956066	-0.0011334728185674603	6.97800161200135e-05	-0.0007777903363674898	-3.344820979372678	-3.3808390481003254	-3.2913288638713545	-3.353558002759516	-3.601236382047335	-3.6719206554819026	-3.46802679052985	-3.6324990410887943	0.0008450033629877348	0.0005207439058872559	0.0011325650246371969	0.0008633522607132433	0.0005388338951491265	0.0003773229364428318	0.0008162726376267188	0.0004808700032634777	1.1893834711578934	0.5728503834230706	chr18	52000000	52500000
159	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.03918139429784187	0.03823941400585362	0.03991306687972851	0.039286548152892675	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.014412136931586161	0.013451389081805876	0.01586225554283005	0.01416745155085436	-2.7933209807947863	-2.8610906734421047	-2.702207906500415	-2.8049926716183124	-2.544207161171669	-2.609011351337349	-2.4812834161416415	-2.5432669386038427	0.0014829037238901265	0.0008756852757832802	0.002158480583131549	0.0014487245183228384	0.001520196326073994	0.0011882778499085773	0.002018412547452014	0.001437047453467692	0.8704156520004368	0.6185324553151458	chr14	68500000	69000000
160	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.011445750057128778	0.009859985931314208	0.014098821994369404	0.010912096151415751	0.5	0.5	0.5	0.5	0.0041224970553592755	0.0041224970553592755	0.0041224970553592755	0.0041224970553592755	-3.311250908798264	-3.347752818450725	-3.260329696898427	-3.3184605599219523	-3.592722197510537	-3.633312499991619	-3.513852620269145	-3.611861834890692	0.0008739659562796261	0.0005382615568407583	0.0011738515874449775	0.0008918753404163843	0.0005391047727856152	0.0003848050909291187	0.0007797104120616749	0.0004959517940758336	1.0157768622583232	0.5041224970553593	chr10	126000000	126500000
161	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.01035768115273683	-0.011943445278551401	-0.007704609215496205	-0.010891335058449858	0.5	0.5	0.5	0.5	0.01380830819215595	0.01380830819215595	0.01380830819215595	0.01380830819215595	-2.838424918748725	-2.84912231191396	-2.8309735389061097	-2.8368019120874153	-3.6098078859164033	-3.6406682237262658	-3.5851945118212107	-3.6066844040590675	0.0013977003413421453	0.0008862287620210033	0.0018962306421823592	0.0014041709805826092	0.0005254745072843607	0.00037273792001749805	0.0007032383252168913	0.0005129608919515268	0.9939734310484576	0.513808308192156	chr12	45000000	45500000
162	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	0.025780985558720215	0.022600082072635308	0.030886196957555123	0.024818831602345215	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	0.01875308669971515	0.018274432249943295	0.01947768508463077	0.018630114732143266	-2.4217875571755125	-2.475247972727628	-2.334718258605314	-2.4385919986845535	-3.2033481739509497	-3.3268126266792946	-2.99348788385911	-3.246546092632697	0.0021400819573256635	0.0013150260008703753	0.0031170722764156723	0.002064114776008303	0.0008122036668338161	0.0005719270787856316	0.0013119729088776897	0.0006824573398359715	1.203208952258514	0.5922582884915814	chr11	85500000	86000000
163	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.009024614082172283	0.008082633790184035	0.009756286664058922	0.009129767937223088	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.003498291307086898	-0.004459039156867184	-0.002048172695843009	-0.0037429766878187	-3.308165266205741	-3.3322298023849286	-3.2554651048874486	-3.322483078775293	-3.6485354919463857	-3.6617442711112558	-3.61379015607385	-3.6593037703002196	0.0008732605342877392	0.0005511686068009221	0.0011495638902146988	0.0008961548200676678	0.0005071693227101816	0.00036538687205120744	0.0007055552266286769	0.0004788675960804209	0.8402588717847672	0.6006220270764727	chr16	55000000	55500000
164	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.0257585866694936	-0.02734435079530817	-0.023105514732252974	-0.026292240575206627	0.5	0.5	0.5	0.5	-0.0028645087367516475	-0.0028645087367516475	-0.0028645087367516475	-0.0028645087367516475	-3.327164445921255	-3.364681894082965	-3.2745454672740624	-3.334715211163996	-3.1784826112387927	-3.268905502526113	-3.115003907838278	-3.1650105172953893	0.0008602908787216392	0.0005292259839770194	0.0011550189024622992	0.0008784593142236191	0.0008040555579847789	0.0005784668421801537	0.0009961219620073256	0.0008208167138758181	0.9785725255317008	0.49713549126324835	chr2	223500000	224000000
165	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.002081503557769898	-0.003023483849758146	-0.0013498309758832594	-0.0019763497027190935	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.27466756040431917	0.2737068125545389	0.27611767901556306	0.27442287502358736	3.2203782827014464	3.0442298861974133	3.4290201810872114	3.2041315317605807	-3.711937664847574	-3.7396952010138875	-3.676842031934459	-3.7156067132209745	0.5810110719958559	0.47218097216723653	0.6757629393689034	0.588050188223642	0.00047625603509078216	0.0003375955455247343	0.0006624421097243422	0.000452493242557026	0.829152754144825	0.8787878787878788	chr4	149500000	150000000
166	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.0009603826414405214	1.840234945227337e-05	0.0016920552233271602	0.001065536496491326	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.07214062295208756	-0.07310137080186785	-0.07069050434084367	-0.07238530833281936	2.9903366552307933	2.722759411082446	3.3649467557410695	2.936820227049829	-3.713963086036827	-3.738196980132928	-3.677837178478781	-3.7199090927678005	0.45847443192636544	0.42734895587252053	0.4899835690629953	0.458282601384973	0.0004752922850770005	0.0003381017173042409	0.0006617832106529801	0.00045064210617539054	0.8321946403440355	0.531979695431472	chr14	69000000	69500000
167	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.010234790884026651	-0.011176771176014899	-0.009503118302140012	-0.010129637028975846	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.009379953799347307	0.008419205949567021	0.010830072410591196	0.009135268418615505	-3.001735599634766	-3.0570263239476816	-2.9456397214186567	-3.002138176586363	-3.634452202040525	-3.6686350831345846	-3.6062699978401285	-3.6314518635936937	0.0011983531415048732	0.0007198703322229187	0.001692104000847255	0.0011907191164746598	0.0005143539100781058	0.0003624580291652134	0.0007108811142348653	0.0004920382484561723	0.8209994668185683	0.6135002721829069	chr6	135000000	135500000
168	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.03343605048059897	0.032494070188610724	0.03416772306248561	0.03354120433564978	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.00038299287471854626	-0.0005777549750617395	0.0018331114859624353	0.00013830749398674458	-3.2940139433802416	-3.3297623339856495	-3.248517743128416	-3.29888784820345	-2.8509653459832047	-2.9049158330221427	-2.8050398466644397	-2.8469528521231187	0.000889427005210366	0.0005480327739393793	0.001201422318022561	0.0009041264644397621	0.0011203461619510558	0.0008596315974825408	0.0015079487080519173	0.0010569021711348823	0.8646703081831939	0.6045033112582782	chr9	68500000	69000000
169	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.0193214109786648	-0.02090717510447937	-0.016668339041424174	-0.019855064884377827	0.5	0.5	0.5	0.5	0.03924914675767921	0.03924914675767921	0.03924914675767921	0.03924914675767921	-1.7507543304951563	-1.7549441701313917	-1.7427677847009435	-1.7526526835741452	-3.401584617816342	-3.45559369469932	-3.3598035351611637	-3.3954706207024414	0.004144271672250964	0.0026469233790499627	0.005634140811084256	0.004148011249434818	0.0006447660222409673	0.00046038235790702776	0.0008264847863150606	0.0006460984723708901	0.9850097012225296	0.5392491467576792	chr2	175000000	175500000
170	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.010953307205384788	-0.012539071331199358	-0.008300235268144163	-0.011486961111097815	0.5	0.5	0.5	0.5	0.005110104309345664	0.005110104309345664	0.005110104309345664	0.005110104309345664	-3.301560607718469	-3.3373174585621497	-3.2518715550391586	-3.308526708636285	-3.5997835611618942	-3.6306091037595847	-3.5740607318255373	-3.5972322045312275	0.0008823843301824203	0.0005439079195750602	0.001185499910202271	0.000900064745476175	0.0005306359089156559	0.0003765062567716709	0.000708241479486738	0.0005188979497021073	0.9933778049958096	0.5051101043093457	chr6	33500000	34000000
171	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.022610301742504335	0.021024537616689765	0.02526337367974496	0.022076647836791308	0.5	0.5	0.5	0.5	0.01235003528581513	0.01235003528581513	0.01235003528581513	0.01235003528581513	-2.8376009416186396	-2.855134576493054	-2.8190215210091174	-2.838123834486194	-3.298170602233281	-3.356198950610369	-3.193681342128874	-3.3214010580969404	0.0013999827129737112	0.0008809165055737457	0.0018947473193866144	0.0014121335134672423	0.0007258396461927793	0.0005264285879307468	0.0010739447841055067	0.0006514926063674319	1.0269414139436988	0.5123500352858151	chr1	111500000	112000000
172	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.022167455774671163	0.020581691648856593	0.02482052771191179	0.021633801868958136	0.5	0.5	0.5	0.5	-0.0066198008201522884	-0.0066198008201522884	-0.0066198008201522884	-0.0066198008201522884	-3.245563259102448	-3.277845653953178	-3.201691679548214	-3.2513578514542	-3.3133768807547845	-3.3708576452026735	-3.2096501111712175	-3.336499883322623	0.0009327592319402268	0.0005772363328538374	0.001254899762213137	0.0009494504163469664	0.0007148251039751971	0.0005180317953023379	0.0010569314107337928	0.0006421686049323289	1.0264985679758656	0.4933801991798477	chr10	76500000	77000000
173	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.008625995633968597	-0.010211759759783168	-0.005972923696727972	-0.009159649539681625	0.5	0.5	0.5	0.5	0.011391625615763568	0.011391625615763568	0.011391625615763568	0.011391625615763568	-2.966189371663574	-2.985269144235626	-2.9447442146288947	-2.9673720638948877	-3.635819453726012	-3.6666478766744817	-3.614491617044113	-3.6310691605927268	0.0012312863816651616	0.0007734246735513582	0.0016652534340007641	0.001243233709554262	0.0005123557289569282	0.00036317902424806307	0.0006909480175199032	0.0004976479370298732	0.9957051165672258	0.5113916256157636	chr12	84500000	85000000
174	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.03429607980025062	-0.03747698328633553	-0.029190868401415715	-0.03525823375662562	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	-0.026789975569706248	-0.0272686300194781	-0.026065377184790628	-0.02691294753727813	-1.2474947020791118	-1.4067896003562912	-1.060940851445121	-1.2611241782575173	-2.7991400619289415	-3.0528759159550645	-2.6244181484502063	-2.7596330916552474	0.0067065561470185785	0.0052983809628202715	0.008501546331759076	0.006513148646747483	0.001172055701488612	0.0008655820889830823	0.0014874588174547138	0.0011675909497583258	1.1431318868995433	0.54671522622216	chr11	87000000	87500000
175	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.002975117744257405	-0.0045608818700719755	-0.00032204580701677976	-0.0035087716499704324	0.5	0.5	0.5	0.5	-0.002178875285328896	-0.002178875285328896	-0.002178875285328896	-0.002178875285328896	-3.296265532301112	-3.3320492284201793	-3.246567174902126	-3.3032228629410714	-3.688009660684808	-3.717349463216954	-3.6612423791996487	-3.686723400161315	0.0008870722866128249	0.0005467809128214201	0.001191807120259122	0.0009048505566853787	0.00048745698278702216	0.0003452242845303981	0.0006728569997228719	0.0004658733234474094	1.001355994456937	0.4978211247146711	chr20	11000000	11500000
176	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.030846928309574806	-0.032432692435389376	-0.02819385637233418	-0.03138058221528783	0.5	0.5	0.5	0.5	-0.019669669669669654	-0.019669669669669654	-0.019669669669669654	-0.019669669669669654	-2.321416128896547	-2.370952830630299	-2.297809241862809	-2.3084512215465396	-2.960909937653541	-3.081338678906954	-2.879733299299688	-2.9412838862037605	0.002336024568209142	0.0015380769537182775	0.0032071523298457098	0.0022994344946362906	0.0009979163014814272	0.0007232666904297506	0.001201632737451406	0.0010333828890222762	0.9734841838916196	0.48033033033033035	chr4	67500000	68000000
177	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.01931761879144167	-0.02090338291725624	-0.016664546854201046	-0.019851272697154698	0.5	0.5	0.5	0.5	-0.008367139959432057	-0.008367139959432057	-0.008367139959432057	-0.008367139959432057	-3.11769515247659	-3.1439364269195256	-3.0841021334669914	-3.121371024759921	-3.4016982954843455	-3.455686539940236	-3.3599297004742423	-3.3955884707614516	0.001059140421845866	0.0006599479700692276	0.0014284042424588847	0.001074104737427676	0.0006446936704282334	0.00046032895117237256	0.0008264080546980997	0.0006460188379212307	0.9850134934097527	0.49163286004056794	chr5	164500000	165000000
178	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.01997284723430734	-0.020914827526295587	-0.0192411746524207	-0.019867693379256535	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.012685333061508208	-0.013646080911288494	-0.01123521445026432	-0.01293001844224001	-2.910801475930788	-3.0016046345871747	-2.8535746933665767	-2.8940132878847002	-3.4070907545425677	-3.443137209407303	-3.3779332718091926	-3.403646268476887	0.0012837161013575394	0.000882291704662704	0.0016000066929781412	0.0013262830038946564	0.0006446448809387587	0.00045414047192276314	0.0008783462444244623	0.0006230464037039047	0.8112614104682876	0.5914349853220514	chr4	110500000	111000000
179	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.014934694325008074	0.013992714033019826	0.015666366906894713	0.015039848180058879	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.0018625875993463215	0.0009018397495660357	0.0033127062105902105	0.0016179022186145198	-3.2760231554622923	-3.3177560674614615	-3.234197600395872	-3.276069476995918	-3.5360756919659337	-3.5557439572409093	-3.506069999654821	-3.5412444054840027	0.0009068464782054791	0.000554652259625364	0.0012359816194305847	0.000918376016882984	0.00056707573872418	0.0004135588459715608	0.0007858022769762787	0.0005344709159744404	0.846168952027603	0.6059829059829059	chr5	90000000	90500000
180	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.030430190464046047	-0.03201595458986062	-0.027777118526805422	-0.030963844369759075	0.5	0.5	0.5	0.5	-0.011854103343465039	-0.011854103343465039	-0.011854103343465039	-0.011854103343465039	-2.97744471837877	-2.9928789397105637	-2.9617362476026536	-2.9775818431009307	-2.9800486008720517	-3.097987779560785	-2.9003344305711733	-2.9609360966781253	0.001216964850328095	0.0007675614073931245	0.0016478583025404691	0.0012262198456893933	0.00097911529208294	0.0007091797720740602	0.0011817922544565661	0.0010127445709005672	0.9739009217371484	0.48814589665653496	chr2	86000000	86500000
181	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	0.006009183600492185	0.0028282801144072778	0.011114394999327093	0.005047029644117185	0.7205156053755987	0.7183418102208515	0.7219515687249143	0.7208845212783144	-0.048319712800559106	-0.04975567614987475	-0.046145917645811996	-0.04868862870327484	3.266903216377194	2.8506506073802877	3.8654873746423384	3.1757374417430744	-3.6831050908459053	-3.7268521977951137	-3.5903078300341966	-3.7076301677771553	0.6108692081889254	0.49034299177812485	0.7305732655725342	0.6112802877025212	0.0004937545864880654	0.00034621900588781426	0.0007223193646441859	0.00045323998771013084	1.183437150300286	0.6721958925750395	chr9	110000000	110500000
182	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.01585837804007184	-0.01744414216588641	-0.013205306102831216	-0.01639203194578487	0.5	0.5	0.5	0.5	-0.019886363636363646	-0.019886363636363646	-0.019886363636363646	-0.019886363636363646	-2.3754256253334924	-2.406125306066588	-2.3628657514901072	-2.3663557218886373	-3.496473307507552	-3.53180742768483	-3.4620317285442885	-3.496027036900544	0.0022155088052662033	0.0014402814389236683	0.0030305578013873945	0.0021955979903768756	0.0005871992570405308	0.0004179715790596715	0.0007658357925675897	0.000582494828267431	0.9884727341611226	0.48011363636363635	chr1	211000000	211500000
183	0.9177826849518946	0.9163556827454512	0.9189631253181109	0.9179059658720083	-0.05642948661650274	-0.05760992698271894	-0.05500248441005928	-0.056552767536616366	0.6414515277131081	0.6396657855542601	0.6426335172742231	0.6417534040119744	-0.03326951064900824	-0.03445150021012333	-0.031483768490160324	-0.03357138694787465	-0.46239031489518967	-0.7300821160264221	-0.12283710528602043	-0.49832101913415805	-1.4038433870191702	-1.5932551313140082	-1.2927415436091607	-1.3646884365767562	0.014517056242350813	0.013538060856824219	0.015510703452158934	0.01450973033021005	0.0047164219683102125	0.0035549840901415034	0.005633583706142867	0.004838560038478239	0.8613531983353919	0.6081820170640998	chr5	36000000	36500000
184	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.021173467403488022	-0.022759231529302593	-0.018520395466247397	-0.02170712130920105	0.5	0.5	0.5	0.5	0.014164043695611972	0.014164043695611972	0.014164043695611972	0.014164043695611972	-2.8149466550218105	-2.822773800915412	-2.807591502527815	-2.814710658322007	-3.3435374936847033	-3.407814114602887	-3.2956124341042647	-3.33536171301583	0.0014304368074996238	0.0009098899195703614	0.0019425876886591956	0.0014346348108844695	0.0006828220798116344	0.0004885054804077976	0.0008669324746399423	0.0006879251820993989	0.9831576447977064	0.514164043695612	chr2	47500000	48000000
185	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.011325581230867243	-0.012911345356681814	-0.008672509293626618	-0.01185923513658027	0.5	0.5	0.5	0.5	0.013856335309527124	0.013856335309527124	0.013856335309527124	0.013856335309527124	-2.836497995800014	-2.8437525978982805	-2.829081969393345	-2.8365787079542155	-3.593239123773655	-3.624031057245401	-3.5668283185311624	-3.591048559659029	0.0013998462010143368	0.0008910003566094222	0.0019012859585877276	0.0014035492444300986	0.0005340367688624266	0.0003789910961761332	0.0007115756582817042	0.0005227901604959344	0.9930055309703272	0.5138563353095271	chr1	246500000	247000000
186	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.011717379754264678	0.010131615628450108	0.014370451691505304	0.011183725848551651	0.5	0.5	0.5	0.5	-0.0010593220338983023	-0.0010593220338983023	-0.0010593220338983023	-0.0010593220338983023	-3.3244464031845635	-3.3618332822607284	-3.2720497788142384	-3.331951275831644	-3.5877991777232197	-3.628902464983966	-3.508149121741869	-3.6070725620835216	0.0008626164855690663	0.0005307356926376918	0.0011582036743696784	0.0008807632876344472	0.0005418121322539205	0.00038684906331781153	0.0007841701953425739	0.0004981146351776483	1.016048491955459	0.4989406779661017	chr10	90500000	91000000
187	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.016658906811331198	-0.018244670937145768	-0.014005834874090572	-0.017192560717044225	0.5	0.5	0.5	0.5	0.0010423905489923557	0.0010423905489923557	0.0010423905489923557	0.0010423905489923557	-3.226389052443966	-3.258584886951228	-3.182759723503294	-3.2321057996606704	-3.4761351355566203	-3.5157219587708393	-3.440343488975695	-3.474237547239974	0.0009508055491974048	0.0005884621088539232	0.0012792844636344638	0.000967737812150616	0.0005990715753859072	0.00042670370375156593	0.0007782542308400907	0.0005956641834759861	0.9876722053898632	0.5010423905489924	chr8	56500000	57000000
188	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.013168969065200264	-0.014754733191014835	-0.01051589712795964	-0.013702622970913292	0.5	0.5	0.5	0.5	-0.008162190626645582	-0.008162190626645582	-0.008162190626645582	-0.008162190626645582	-3.1953931225285164	-3.2240139582052176	-3.1575896261151297	-3.1999844528968593	-3.5576819344692803	-3.5881735196960287	-3.5279271920790842	-3.557313513051004	0.0009802682326530933	0.0006091615280282072	0.0013206651441610123	0.000995623129211577	0.000552942961793359	0.00039282736848289166	0.0007305092300922976	0.0005442176242991234	0.9911621431359942	0.4918378093733544	chr1	86000000	86500000
189	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.024711222774383867	-0.027892126260468775	-0.01960601137554896	-0.025673376730758868	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	-0.0038149363051405705	-0.004293590754912424	-0.0030903379202249504	-0.003937908272712454	-3.27209814392376	-3.296390350873584	-3.2230735241582438	-3.2844643503316058	-3.2263803093247043	-3.391882089776748	-3.105624472387473	-3.2040073375672975	0.0009067492868225697	0.0005666303067339794	0.0012055064697755271	0.000927430185390386	0.0007649310864130214	0.0005553438154010168	0.0009193051632489963	0.0007925376835010363	1.15271674392541	0.5696902654867256	chr1	53500000	54000000
190	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.0005228110280475207	-0.0010629530977670498	0.003175882965288146	-1.0842877665506734e-05	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.023118913572291455	0.021802979268061295	0.0251085760622779	0.022782049479413313	-1.9119681425416784	-2.051206552284525	-1.631276738228968	-1.9826946398266105	-3.6950551763511967	-3.7224121785274065	-3.6538019615707893	-3.7020032826532963	0.0037061534742161063	0.0019902826256609093	0.006298652418592588	0.003267839426305464	0.00048472761154753365	0.00034348092903950674	0.0006778820077023515	0.0004587737547241382	1.004853923229242	0.6954674220963173	chr13	101000000	101500000
191	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.001080996198180112	-0.00202297649016836	-0.0003493236162934732	-0.0009758423431293073	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.010715630261233566	0.00975488241145328	0.012165748872477455	0.010470944880501765	-3.0554870191729	-3.1349766078363217	-2.959201596800051	-3.063884936027614	-3.7142217889436875	-3.7408869717618236	-3.678693463194103	-3.7186533604094114	0.00114332079026192	0.0006658875535471237	0.0016693108058416213	0.001119042400829467	0.0004751750847350242	0.0003371934486801651	0.0006612167783531115	0.0004511450559534101	0.8301532615044148	0.6148359486447932	chr12	126500000	127000000
192	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.0025451336807491565	-0.004130897806563727	0.00010793825649146882	-0.003078787586462184	0.5	0.5	0.5	0.5	-0.014233241505968774	-0.014233241505968774	-0.014233241505968774	-0.014233241505968774	-2.7297052077158384	-2.7448874736254094	-2.715187447721188	-2.7293729547583774	-3.6899197262146304	-3.719059400431812	-3.661311986751486	-3.6896537588376126	0.0015590443482779764	0.0009835907951568355	0.0021119901940878437	0.0015702982019336132	0.0004866135068724653	0.0003446344770893642	0.000672810165424414	0.00046450469248804143	1.0017859785204453	0.4857667584940312	chrX	43000000	43500000
193	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.007113304051998615	-0.008699068177813185	-0.004460232114757989	-0.007646957957711642	0.5	0.5	0.5	0.5	0.008515815085158196	0.008515815085158196	0.008515815085158196	0.008515815085158196	-3.158802291275862	-3.185895266039968	-3.12363635705634	-3.16283877100357	-3.6547100472039924	-3.685347990149878	-3.636323545220736	-3.648584326722677	0.0010165973064421195	0.0006328302125616276	0.001370477164954015	0.0010315409241264178	0.000503088806506909	0.0003564506421093895	0.0006828684091431815	0.00048651808738753234	0.9972178081491958	0.5085158150851582	chr4	53500000	54000000
194	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.05340350405351835	0.051817739927703776	0.05605657599075897	0.05286985014780532	0.5	0.5	0.5	0.5	0.008217054263565893	0.008217054263565893	0.008217054263565893	0.008217054263565893	-3.1014088197551226	-3.127311474937593	-3.0684291149738416	-3.1049473445545277	-1.6185441081972725	-1.7406185555956526	-1.5094979795014338	-1.612029948846002	0.0010764840098917532	0.0006710112820840417	0.0014520172765060933	0.0010914537404884386	0.003892193344174048	0.002929335774075876	0.005786467176976844	0.0034264852128217367	1.0577346162547128	0.5082170542635659	chr14	22500000	23000000
195	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.18223965447222346	-0.18542055795830836	-0.17713444307338855	-0.18320180842859846	0.6470104035837324	0.6455612068139011	0.6479677124832762	0.6472563475188762	0.0020326132819109277	0.001075304382367137	0.0034818100517423067	0.0017866693467671335	-3.3529844950165724	-3.3998235009869884	-3.3072688925828104	-3.3524227932482455	3.9675119906023806	3.640495266695536	4.252824548006388	3.988364073853799	0.0008404726461304611	0.0005109511172234633	0.0011480320726539842	0.0008514536973221981	0.9986802516607308	0.9977624202820643	0.9993769331858046	0.9987908265875272	0.9951883122275704	0.6490430168656434	chr14	95000000	95500000
